,City,Center,Date,Year,Month,Season,PM1_0,PM2_5,PM10,Temperature_F,Humidity_%,AQI,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
193,Yangon,7 Miles Mayangone,4/30/2020 0:00,2020,April,Hot Season,45.63,64.48,75.15,92.97,52.74,155.64,0,150,1,6
194,Yangon,7 Miles Mayangone,5/1/2020 0:00,2020,May,Hot Season,37.4,59.96,63.99,90.12,60.41,153.3,1,151,0,6
195,Yangon,7 Miles Mayangone,5/2/2020 0:00,2020,May,Hot Season,28.36,36.62,44.64,95.97,47.84,103.76,0,151,0,6
196,Yangon,7 Miles Mayangone,5/3/2020 0:00,2020,May,Hot Season,32.56,45.48,53.46,93.58,53.42,125.57,0,151,0,6
197,Yangon,7 Miles Mayangone,5/4/2020 0:00,2020,May,Hot Season,17.91,20.77,28.94,98.18,42.75,69.23,4,155,0,6
198,Yangon,7 Miles Mayangone,5/5/2020 0:00,2020,May,Hot Season,22.39,31.95,37.18,98.76,44.23,92.74,6,161,0,6
199,Yangon,7 Miles Mayangone,5/6/2020 0:00,2020,May,Hot Season,24.26,34.39,40.41,99.58,43.57,97.88,0,161,0,6
200,Yangon,7 Miles Mayangone,5/7/2020 0:00,2020,May,Hot Season,23.41,33.54,40.24,98.84,45.96,96.09,1,162,0,6
201,Yangon,7 Miles Mayangone,5/8/2020 0:00,2020,May,Hot Season,25.12,35.98,43.61,98.76,44.51,102.18,14,176,0,6
202,Yangon,7 Miles Mayangone,5/9/2020 0:00,2020,May,Hot Season,25.63,36.7,44.24,98.35,48.13,103.95,1,177,0,6
203,Yangon,7 Miles Mayangone,5/10/2020 0:00,2020,May,Hot Season,28.66,41.34,51.17,96.76,50.92,115.38,1,178,0,6
204,Yangon,7 Miles Mayangone,5/11/2020 0:00,2020,May,Hot Season,23.45,33.1,38.2,98.09,49.18,95.16,2,180,0,6
205,Yangon,7 Miles Mayangone,5/12/2020 0:00,2020,May,Hot Season,22.21,31.24,36.73,99.49,45.23,91.25,0,180,0,6
206,Yangon,7 Miles Mayangone,5/13/2020 0:00,2020,May,Hot Season,20.75,28.98,33.27,98.81,44.66,86.5,0,180,0,6
207,Yangon,7 Miles Mayangone,5/14/2020 0:00,2020,May,Hot Season,24.43,34.57,41.24,97.76,44.91,98.25,1,181,0,6
208,Yangon,7 Miles Mayangone,5/15/2020 0:00,2020,May,Hot Season,21.24,29.29,33.54,100.31,38.59,87.15,0,181,0,6
209,Yangon,7 Miles Mayangone,5/16/2020 0:00,2020,May,Hot Season,18.75,25.93,29.58,99.5,43.08,80.08,1,182,0,6
210,Yangon,7 Miles Mayangone,5/17/2020 0:00,2020,May,Hot Season,15.12,21.33,24.69,97.65,49.8,70.41,2,184,0,6
211,Yangon,7 Miles Mayangone,5/18/2020 0:00,2020,May,Hot Season,6.18,9.03,10.91,94.6,55.33,37.63,4,188,0,6
212,Yangon,7 Miles Mayangone,5/19/2020 0:00,2020,May,Hot Season,12.28,17.75,21.2,91.58,64.63,62.88,3,191,0,6
213,Yangon,7 Miles Mayangone,5/20/2020 0:00,2020,May,Hot Season,19.9,28.86,34.15,90.26,63.91,86.25,2,193,0,6
214,Yangon,7 Miles Mayangone,5/21/2020 0:00,2020,May,Hot Season,28.25,35.77,44.34,90.12,62.84,101.66,6,199,0,6
215,Yangon,7 Miles Mayangone,5/22/2020 0:00,2020,May,Hot Season,24.59,36.01,45.22,95.18,55.72,102.26,0,199,0,6
216,Yangon,7 Miles Mayangone,5/23/2020 0:00,2020,May,Hot Season,25.32,36.54,45.52,96.94,50.3,103.56,2,201,0,6
217,Yangon,7 Miles Mayangone,5/24/2020 0:00,2020,May,Hot Season,20.52,29.03,34.07,96.9,48.8,86.6,0,201,0,6
218,Yangon,7 Miles Mayangone,5/25/2020 0:00,2020,May,Hot Season,20.19,26.99,32.84,97.64,48.24,82.31,0,201,0,6
219,Yangon,7 Miles Mayangone,5/26/2020 0:00,2020,May,Hot Season,11.67,16.38,18.86,96.93,50.88,60.0,5,206,0,6
220,Yangon,7 Miles Mayangone,5/27/2020 0:00,2020,May,Hot Season,5.47,7.57,8.74,93.76,57.82,31.54,0,206,0,6
221,Yangon,7 Miles Mayangone,5/28/2020 0:00,2020,May,Hot Season,11.68,16.44,18.89,92.29,57.44,60.13,0,206,0,6
222,Yangon,7 Miles Mayangone,5/29/2020 0:00,2020,May,Hot Season,5.63,11.57,9.03,92.9,56.09,48.21,0,206,0,6
223,Yangon,7 Miles Mayangone,5/30/2020 0:00,2020,May,Hot Season,8.03,11.18,12.74,93.01,58.28,46.58,18,224,0,6
224,Yangon,7 Miles Mayangone,5/31/2020 0:00,2020,May,Hot Season,9.6,13.58,15.48,91.09,62.36,54.11,0,224,0,6
225,Yangon,7 Miles Mayangone,6/1/2020 0:00,2020,June,Hot Season,7.63,10.6,12.09,90.17,68.05,44.17,0,224,0,6
226,Yangon,7 Miles Mayangone,6/2/2020 0:00,2020,June,Hot Season,11.18,15.65,17.49,92.27,60.54,58.47,4,228,0,6
227,Yangon,7 Miles Mayangone,6/3/2020 0:00,2020,June,Hot Season,11.32,15.89,17.97,92.62,58.33,58.97,5,233,0,6
228,Yangon,7 Miles Mayangone,6/4/2020 0:00,2020,June,Hot Season,9.04,12.62,14.23,92.36,60.05,52.09,1,234,0,6
229,Yangon,7 Miles Mayangone,6/5/2020 0:00,2020,June,Hot Season,9.71,13.32,14.89,91.41,61.27,53.57,2,236,0,6
230,Yangon,7 Miles Mayangone,6/6/2020 0:00,2020,June,Hot Season,7.77,10.76,12.2,90.6,62.09,44.83,0,236,0,6
231,Yangon,7 Miles Mayangone,6/7/2020 0:00,2020,June,Hot Season,8.28,11.74,13.87,91.89,60.53,48.92,4,240,0,6
232,Yangon,7 Miles Mayangone,6/8/2020 0:00,2020,June,Hot Season,3.57,2.74,5.99,90.28,63.48,11.42,2,242,0,6
233,Yangon,7 Miles Mayangone,6/9/2020 0:00,2020,June,Hot Season,4.88,6.94,8.15,91.29,62.93,28.92,2,244,0,6
234,Yangon,7 Miles Mayangone,6/10/2020 0:00,2020,June,Hot Season,4.89,7.16,8.53,90.61,62.85,29.83,2,246,0,6
235,Yangon,7 Miles Mayangone,6/11/2020 0:00,2020,June,Hot Season,10.46,14.5,14.38,88.95,66.91,56.05,2,248,0,6
236,Yangon,7 Miles Mayangone,6/12/2020 0:00,2020,June,Hot Season,7.84,11.1,13.06,91.92,61.71,46.25,13,261,0,6
237,Yangon,7 Miles Mayangone,6/13/2020 0:00,2020,June,Hot Season,9.28,12.92,14.82,92.41,58.98,52.72,0,261,0,6
238,Yangon,7 Miles Mayangone,6/14/2020 0:00,2020,June,Hot Season,8.74,12.29,14.32,90.57,64.91,51.4,0,261,0,6
239,Yangon,7 Miles Mayangone,6/15/2020 0:00,2020,June,Hot Season,11.62,11.19,12.93,89.83,65.41,46.63,1,262,0,6
240,Yangon,7 Miles Mayangone,6/16/2020 0:00,2020,June,Hot Season,3.19,4.81,5.97,91.77,59.32,20.04,0,262,0,6
241,Yangon,7 Miles Mayangone,6/17/2020 0:00,2020,June,Hot Season,4.2,5.98,6.99,89.85,62.23,24.92,0,262,0,6
242,Yangon,7 Miles Mayangone,6/18/2020 0:00,2020,June,Hot Season,5.93,8.51,10.05,88.88,65.2,35.46,1,263,0,6
243,Yangon,7 Miles Mayangone,6/19/2020 0:00,2020,June,Hot Season,6.52,8.95,10.18,88.72,64.96,37.29,23,286,0,6
244,Yangon,7 Miles Mayangone,6/20/2020 0:00,2020,June,Hot Season,6.8,7.09,10.95,89.34,65.39,29.54,0,286,0,6
245,Yangon,7 Miles Mayangone,6/21/2020 0:00,2020,June,Hot Season,12.66,18.24,21.86,91.62,63.26,63.91,0,286,0,6
246,Yangon,7 Miles Mayangone,6/22/2020 0:00,2020,June,Hot Season,8.12,11.74,14.02,92.65,61.99,48.92,4,290,0,6
247,Yangon,7 Miles Mayangone,6/23/2020 0:00,2020,June,Hot Season,10.69,14.57,16.82,92.05,63.68,56.19,1,291,0,6
248,Yangon,7 Miles Mayangone,6/24/2020 0:00,2020,June,Hot Season,9.69,13.13,14.83,92.57,61.58,53.17,1,292,0,6
249,Yangon,7 Miles Mayangone,6/25/2020 0:00,2020,June,Hot Season,8.42,11.74,13.72,91.69,61.63,48.92,1,293,0,6
250,Yangon,7 Miles Mayangone,6/26/2020 0:00,2020,June,Hot Season,9.41,12.55,14.25,89.66,64.03,51.95,0,293,0,6
251,Yangon,7 Miles Mayangone,6/27/2020 0:00,2020,June,Hot Season,10.42,14.22,16.2,88.57,65.99,55.46,0,293,0,6
252,Yangon,7 Miles Mayangone,6/28/2020 0:00,2020,June,Hot Season,7.88,10.84,12.44,87.53,69.25,45.17,3,296,0,6
253,Yangon,7 Miles Mayangone,6/29/2020 0:00,2020,June,Hot Season,2.99,4.3,5.03,91.8,59.86,17.92,3,299,0,6
254,Yangon,7 Miles Mayangone,6/30/2020 0:00,2020,June,Hot Season,0.82,1.34,1.64,92.36,58.17,5.58,0,299,0,6
255,Yangon,7 Miles Mayangone,7/1/2020 0:00,2020,July,Rainy Season,2.58,3.78,4.46,89.78,64.11,15.75,0,299,0,6
256,Yangon,7 Miles Mayangone,7/2/2020 0:00,2020,July,Rainy Season,1.48,2.42,3.07,92.19,59.81,10.08,5,304,0,6
257,Yangon,7 Miles Mayangone,7/3/2020 0:00,2020,July,Rainy Season,1.82,2.81,3.43,90.3,62.45,11.71,0,304,0,6
258,Yangon,7 Miles Mayangone,7/4/2020 0:00,2020,July,Rainy Season,2.43,3.54,4.14,87.92,66.24,14.75,2,306,0,6
259,Yangon,7 Miles Mayangone,7/5/2020 0:00,2020,July,Rainy Season,1.22,1.99,2.49,89.83,61.88,8.29,7,313,0,6
260,Yangon,7 Miles Mayangone,7/6/2020 0:00,2020,July,Rainy Season,3.62,5.24,6.03,88.45,67.0,21.83,0,313,0,6
261,Yangon,7 Miles Mayangone,7/7/2020 0:00,2020,July,Rainy Season,6.47,8.87,9.97,90.02,67.87,36.96,3,316,0,6
262,Yangon,7 Miles Mayangone,7/8/2020 0:00,2020,July,Rainy Season,5.85,6.29,8.78,90.78,65.29,26.21,0,316,0,6
263,Yangon,7 Miles Mayangone,7/9/2020 0:00,2020,July,Rainy Season,1.7,2.56,3.14,92.84,58.3,10.67,2,318,0,6
264,Yangon,7 Miles Mayangone,7/10/2020 0:00,2020,July,Rainy Season,1.37,3.22,2.7,92.63,61.25,13.42,3,321,0,6
265,Yangon,7 Miles Mayangone,7/11/2020 0:00,2020,July,Rainy Season,1.15,2.42,2.32,92.89,58.37,10.08,5,326,0,6
266,Yangon,7 Miles Mayangone,7/12/2020 0:00,2020,July,Rainy Season,1.71,2.7,3.26,94.14,57.02,11.25,4,330,0,6
267,Yangon,7 Miles Mayangone,7/13/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,331,0,6
268,Yangon,7 Miles Mayangone,7/14/2020 0:00,2020,July,Rainy Season,2.65,3.79,4.31,87.94,71.4,15.79,5,336,0,6
269,Yangon,7 Miles Mayangone,7/15/2020 0:00,2020,July,Rainy Season,4.13,5.77,6.57,89.42,66.66,24.04,1,337,0,6
270,Yangon,7 Miles Mayangone,7/16/2020 0:00,2020,July,Rainy Season,1.29,1.97,2.31,90.05,64.68,8.21,0,337,0,6
271,Yangon,7 Miles Mayangone,7/17/2020 0:00,2020,July,Rainy Season,1.5,2.15,2.48,89.99,65.14,8.96,2,339,0,6
272,Yangon,7 Miles Mayangone,7/18/2020 0:00,2020,July,Rainy Season,1.35,2.04,2.41,91.96,62.17,8.5,0,339,0,6
273,Yangon,7 Miles Mayangone,7/19/2020 0:00,2020,July,Rainy Season,0.99,1.62,1.92,93.87,56.52,6.75,2,341,0,6
274,Yangon,7 Miles Mayangone,7/20/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,341,0,6
275,Yangon,7 Miles Mayangone,7/21/2020 0:00,2020,July,Rainy Season,3.08,4.4,5.03,90.96,65.68,18.33,0,341,0,6
276,Yangon,7 Miles Mayangone,7/22/2020 0:00,2020,July,Rainy Season,2.18,3.16,3.61,92.33,59.85,13.17,0,341,0,6
277,Yangon,7 Miles Mayangone,7/23/2020 0:00,2020,July,Rainy Season,1.92,2.87,3.39,91.66,61.03,11.96,2,343,0,6
278,Yangon,7 Miles Mayangone,7/24/2020 0:00,2020,July,Rainy Season,4.97,7.13,8.4,92.88,59.9,29.71,0,343,0,6
279,Yangon,7 Miles Mayangone,7/25/2020 0:00,2020,July,Rainy Season,1.94,2.79,3.22,96.09,54.33,11.63,3,346,0,6
280,Yangon,7 Miles Mayangone,7/26/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,3,349,0,6
281,Yangon,7 Miles Mayangone,7/27/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,350,0,6
282,Yangon,7 Miles Mayangone,7/28/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,350,0,6
283,Yangon,7 Miles Mayangone,7/29/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,351,0,6
284,Yangon,7 Miles Mayangone,7/30/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,353,0,6
285,Yangon,7 Miles Mayangone,7/31/2020 0:00,2020,July,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
286,Yangon,7 Miles Mayangone,8/1/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
287,Yangon,7 Miles Mayangone,8/2/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
288,Yangon,7 Miles Mayangone,8/3/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,353,0,6
289,Yangon,7 Miles Mayangone,8/4/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,355,0,6
290,Yangon,7 Miles Mayangone,8/5/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,356,0,6
291,Yangon,7 Miles Mayangone,8/6/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,357,0,6
292,Yangon,7 Miles Mayangone,8/7/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,2,359,0,6
293,Yangon,7 Miles Mayangone,8/8/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,359,0,6
294,Yangon,7 Miles Mayangone,8/9/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,359,0,6
295,Yangon,7 Miles Mayangone,8/10/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,360,0,6
296,Yangon,7 Miles Mayangone,8/11/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,360,0,6
297,Yangon,7 Miles Mayangone,8/12/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,360,0,6
298,Yangon,7 Miles Mayangone,8/13/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,361,0,6
299,Yangon,7 Miles Mayangone,8/14/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,361,0,6
300,Yangon,7 Miles Mayangone,8/15/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,8,369,0,6
301,Yangon,7 Miles Mayangone,8/16/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,5,374,0,6
302,Yangon,7 Miles Mayangone,8/17/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,1,375,0,6
303,Yangon,7 Miles Mayangone,8/18/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,0,375,0,6
304,Yangon,7 Miles Mayangone,8/19/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,4,379,0,6
305,Yangon,7 Miles Mayangone,8/20/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,17,396,0,6
306,Yangon,7 Miles Mayangone,8/21/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,13,409,0,6
307,Yangon,7 Miles Mayangone,8/22/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,26,435,0,6
308,Yangon,7 Miles Mayangone,8/23/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,9,444,0,6
309,Yangon,7 Miles Mayangone,8/24/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,19,463,0,6
310,Yangon,7 Miles Mayangone,8/25/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,11,474,0,6
311,Yangon,7 Miles Mayangone,8/26/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,30,504,0,6
312,Yangon,7 Miles Mayangone,8/27/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,76,580,0,6
313,Yangon,7 Miles Mayangone,8/28/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,48,628,0,6
314,Yangon,7 Miles Mayangone,8/29/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,28,656,0,6
315,Yangon,7 Miles Mayangone,8/30/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,93,749,0,6
316,Yangon,7 Miles Mayangone,8/31/2020 0:00,2020,August,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,26,775,0,6
317,Yangon,7 Miles Mayangone,9/1/2020 0:00,2020,September,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,112,887,0,6
318,Yangon,7 Miles Mayangone,9/2/2020 0:00,2020,September,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,51,938,0,6
319,Yangon,7 Miles Mayangone,9/3/2020 0:00,2020,September,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,120,1058,0,6
320,Yangon,7 Miles Mayangone,9/4/2020 0:00,2020,September,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,75,1133,1,7
321,Yangon,7 Miles Mayangone,9/5/2020 0:00,2020,September,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,83,1216,0,7
322,Yangon,7 Miles Mayangone,9/6/2020 0:00,2020,September,Rainy Season,19.18,28.92,33.4,91.19,53.36,86.37,103,1319,1,8
323,Yangon,7 Miles Mayangone,9/7/2020 0:00,2020,September,Rainy Season,2.65,3.9,4.54,90.57,72.64,16.25,145,1464,0,8
324,Yangon,7 Miles Mayangone,9/8/2020 0:00,2020,September,Rainy Season,2.4,3.43,3.94,90.02,69.98,14.29,146,1610,0,8
325,Yangon,7 Miles Mayangone,9/9/2020 0:00,2020,September,Rainy Season,2.03,3.08,3.63,91.89,65.54,12.83,197,1807,4,12
326,Yangon,7 Miles Mayangone,9/10/2020 0:00,2020,September,Rainy Season,3.92,5.4,6.09,91.89,69.28,22.5,202,2009,2,14
327,Yangon,7 Miles Mayangone,9/11/2020 0:00,2020,September,Rainy Season,3.5,4.89,5.53,90.74,75.17,20.38,256,2265,0,14
328,Yangon,7 Miles Mayangone,9/12/2020 0:00,2020,September,Rainy Season,4.8,6.6,7.41,90.11,74.31,27.5,180,2445,0,14
329,Yangon,7 Miles Mayangone,9/13/2020 0:00,2020,September,Rainy Season,2.9,4.13,4.73,91.59,70.73,17.21,351,2796,2,16
330,Yangon,7 Miles Mayangone,9/14/2020 0:00,2020,September,Rainy Season,4.06,5.7,6.47,92.06,69.6,23.75,219,3015,8,24
331,Yangon,7 Miles Mayangone,9/15/2020 0:00,2020,September,Rainy Season,2.04,3.16,3.71,93.83,62.12,13.17,284,3299,8,32
332,Yangon,7 Miles Mayangone,9/16/2020 0:00,2020,September,Rainy Season,1.38,2.18,2.62,92.25,65.73,9.08,337,3636,7,39
333,Yangon,7 Miles Mayangone,9/17/2020 0:00,2020,September,Rainy Season,2.34,4.54,5.21,93.05,64.86,18.92,258,3894,7,46
334,Yangon,7 Miles Mayangone,9/18/2020 0:00,2020,September,Rainy Season,4.79,6.78,7.65,92.64,66.62,28.25,405,4299,15,61
335,Yangon,7 Miles Mayangone,9/19/2020 0:00,2020,September,Rainy Season,2.87,4.07,4.59,88.26,73.01,16.96,322,4621,14,75
336,Yangon,7 Miles Mayangone,9/20/2020 0:00,2020,September,Rainy Season,3.46,5.24,6.22,88.56,72.79,21.83,642,5263,6,81
337,Yangon,7 Miles Mayangone,9/21/2020 0:00,2020,September,Rainy Season,2.12,3.41,4.23,88.18,74.7,14.21,542,5805,13,94
338,Yangon,7 Miles Mayangone,9/22/2020 0:00,2020,September,Rainy Season,3.28,4.7,5.36,88.23,73.92,19.58,666,6471,6,100
339,Yangon,7 Miles Mayangone,9/23/2020 0:00,2020,September,Rainy Season,2.95,4.13,4.62,89.14,71.93,17.21,488,6959,16,116
340,Yangon,7 Miles Mayangone,9/24/2020 0:00,2020,September,Rainy Season,1.38,2.12,2.42,88.89,71.6,8.83,868,7827,14,130
341,Yangon,7 Miles Mayangone,9/25/2020 0:00,2020,September,Rainy Season,1.44,2.23,2.65,89.81,69.37,9.29,688,8515,25,155
342,Yangon,7 Miles Mayangone,9/26/2020 0:00,2020,September,Rainy Season,1.57,2.42,2.9,91.8,64.64,10.08,597,9112,19,174
343,Yangon,7 Miles Mayangone,9/27/2020 0:00,2020,September,Rainy Season,1.47,2.34,2.82,92.32,62.93,9.75,879,9991,24,198
344,Yangon,7 Miles Mayangone,9/28/2020 0:00,2020,September,Rainy Season,3.0,4.27,4.82,91.13,67.52,17.79,743,10734,28,226
345,Yangon,7 Miles Mayangone,9/29/2020 0:00,2020,September,Rainy Season,2.91,4.16,4.68,89.96,69.5,17.33,897,11631,30,256
346,Yangon,7 Miles Mayangone,9/30/2020 0:00,2020,September,Rainy Season,3.23,4.87,5.6,88.8,72.63,20.29,794,12425,28,284
347,Yangon,7 Miles Mayangone,10/1/2020 0:00,2020,October,Rainy Season,4.86,7.16,8.06,89.08,71.42,29.83,948,13373,26,310
348,Yangon,7 Miles Mayangone,10/2/2020 0:00,2020,October,Rainy Season,6.52,9.54,10.74,89.07,72.82,39.75,1010,14383,11,321
349,Yangon,7 Miles Mayangone,10/3/2020 0:00,2020,October,Rainy Season,5.08,7.7,8.64,89.67,72.2,32.08,1142,15525,32,353
350,Yangon,7 Miles Mayangone,10/4/2020 0:00,2020,October,Rainy Season,5.51,8.25,9.19,88.42,73.21,34.38,978,16503,18,371
351,Yangon,7 Miles Mayangone,10/5/2020 0:00,2020,October,Rainy Season,7.31,10.52,11.81,91.21,67.67,43.83,1291,17794,41,412
352,Yangon,7 Miles Mayangone,10/6/2020 0:00,2020,October,Rainy Season,12.9,18.04,19.95,90.11,69.66,63.49,987,18781,32,444
353,Yangon,7 Miles Mayangone,10/7/2020 0:00,2020,October,Rainy Season,7.23,10.22,11.36,90.73,68.34,42.58,1252,20033,27,471
354,Yangon,7 Miles Mayangone,10/8/2020 0:00,2020,October,Rainy Season,5.28,7.55,8.38,89.59,70.03,31.46,1400,21433,39,510
355,Yangon,7 Miles Mayangone,10/9/2020 0:00,2020,October,Rainy Season,5.39,7.87,8.76,91.14,62.84,32.79,1012,22445,25,535
356,Yangon,7 Miles Mayangone,10/10/2020 0:00,2020,October,Rainy Season,5.8,8.33,9.23,91.51,58.42,34.71,1461,23906,31,566
357,Yangon,7 Miles Mayangone,10/11/2020 0:00,2020,October,Rainy Season,4.32,6.47,7.33,92.23,59.51,26.96,2158,26064,32,598
358,Yangon,7 Miles Mayangone,10/12/2020 0:00,2020,October,Rainy Season,3.65,5.48,6.22,91.73,63.53,22.83,1910,27974,48,646
359,Yangon,7 Miles Mayangone,10/13/2020 0:00,2020,October,Rainy Season,3.81,5.57,6.3,90.32,64.89,23.21,1340,29314,18,664
360,Yangon,7 Miles Mayangone,10/14/2020 0:00,2020,October,Rainy Season,2.35,3.56,4.04,90.34,65.6,14.83,1123,30437,29,693
361,Yangon,7 Miles Mayangone,10/15/2020 0:00,2020,October,Rainy Season,3.7,5.31,5.95,91.44,65.31,22.13,888,31325,39,732
362,Yangon,7 Miles Mayangone,10/16/2020 0:00,2020,October,Rainy Season,7.29,9.98,11.07,90.14,69.04,41.58,1026,32351,33,765
363,Yangon,7 Miles Mayangone,10/17/2020 0:00,2020,October,Rainy Season,4.25,5.78,6.46,88.9,71.47,24.08,1137,33488,34,799
364,Yangon,7 Miles Mayangone,10/18/2020 0:00,2020,October,Rainy Season,3.88,5.66,6.41,91.05,58.59,23.58,1387,34875,39,838
365,Yangon,7 Miles Mayangone,10/19/2020 0:00,2020,October,Rainy Season,2.73,4.22,4.97,88.85,62.3,17.58,1150,36025,42,880
366,Yangon,7 Miles Mayangone,10/20/2020 0:00,2020,October,Rainy Season,5.26,7.62,8.61,87.45,72.62,31.75,1180,37205,34,914
367,Yangon,7 Miles Mayangone,10/21/2020 0:00,2020,October,Rainy Season,3.84,5.59,6.33,89.77,65.01,23.29,1297,38502,31,945
368,Yangon,7 Miles Mayangone,10/22/2020 0:00,2020,October,Rainy Season,4.54,6.56,7.46,91.05,62.05,27.33,1194,39696,27,972
369,Yangon,7 Miles Mayangone,10/23/2020 0:00,2020,October,Rainy Season,4.41,6.4,7.24,91.63,62.36,26.67,1312,41008,33,1005
370,Yangon,7 Miles Mayangone,10/24/2020 0:00,2020,October,Rainy Season,7.96,13.4,14.82,90.87,66.43,53.73,1357,42365,33,1038
371,Yangon,7 Miles Mayangone,10/25/2020 0:00,2020,October,Rainy Season,6.76,11.71,10.51,91.93,62.65,48.79,1423,43788,28,1066
372,Yangon,7 Miles Mayangone,10/26/2020 0:00,2020,October,Rainy Season,7.22,10.31,11.63,90.7,65.81,42.96,986,44774,29,1095
373,Yangon,7 Miles Mayangone,10/27/2020 0:00,2020,October,Rainy Season,8.13,11.14,12.28,90.16,66.22,46.42,1426,46200,27,1122
374,Yangon,7 Miles Mayangone,10/28/2020 0:00,2020,October,Rainy Season,8.29,11.24,12.18,90.06,65.95,46.83,1466,47666,25,1147
375,Yangon,7 Miles Mayangone,10/29/2020 0:00,2020,October,Rainy Season,6.63,9.16,10.17,91.36,63.02,38.17,1406,49072,25,1172
376,Yangon,7 Miles Mayangone,10/30/2020 0:00,2020,October,Rainy Season,6.95,9.49,10.45,88.44,67.38,39.54,1331,50403,27,1199
377,Yangon,7 Miles Mayangone,10/31/2020 0:00,2020,October,Rainy Season,8.42,11.66,12.54,88.71,70.85,48.58,1093,51496,20,1219
378,Yangon,Ahlone Myanmar Center for Responsible Business,10/20/2019 0:00,2019,October,Rainy Season,23.87,35.04,41.62,96.35,49.42,99.24,0,0,0,0
379,Yangon,Ahlone Myanmar Center for Responsible Business,10/21/2019 0:00,2019,October,Rainy Season,23.62,33.68,39.06,96.26,48.39,96.38,0,0,0,0
380,Yangon,Ahlone Myanmar Center for Responsible Business,10/22/2019 0:00,2019,October,Rainy Season,20.4,28.76,33.15,96.48,47.79,86.04,0,0,0,0
381,Yangon,Ahlone Myanmar Center for Responsible Business,10/23/2019 0:00,2019,October,Rainy Season,19.62,27.37,31.1,97.11,47.15,83.11,0,0,0,0
